form,name,cik,date,adsh
10-K,MEADE INSTRUMENTS CORP,1032067,2010-05-21,0000950123-10-052046
10-K,MEADE INSTRUMENTS CORP,1032067,2011-05-31,0000950123-11-055398
10-K,MEADE INSTRUMENTS CORP,1032067,2012-05-29,0001193125-12-251504
10-K,MEADE INSTRUMENTS CORP,1032067,2013-05-30,0001193125-13-241808
10-K,LOGITECH INTERNATIONAL SA,1032975,2009-06-01,0001206774-09-001138
10-K,LOGITECH INTERNATIONAL SA,1032975,2010-05-27,0001206774-10-001342
10-K,LOGITECH INTERNATIONAL SA,1032975,2011-05-27,0001193125-11-153485
10-K,LOGITECH INTERNATIONAL SA,1032975,2012-05-30,0001047469-12-006385
10-K,LOGITECH INTERNATIONAL SA,1032975,2013-05-30,0001047469-13-006614
10-K,LOGITECH INTERNATIONAL SA,1032975,2014-11-13,0001047469-14-009167
10-K,LOGITECH INTERNATIONAL SA,1032975,2015-06-05,0001032975-15-000023
10-K,LOGITECH INTERNATIONAL SA,1032975,2016-05-23,0001032975-16-000083
10-K,LOGITECH INTERNATIONAL SA,1032975,2017-05-26,0001032975-17-000016
10-K,LOGITECH INTERNATIONAL SA,1032975,2018-05-21,0001032975-18-000016
10-K,LOGITECH INTERNATIONAL SA,1032975,2019-05-17,0001032975-19-000027
10-K,LOGITECH INTERNATIONAL S.A.,1032975,2020-05-27,0001032975-20-000015
10-K,LOGITECH INTERNATIONAL S.A.,1032975,2021-05-12,0001032975-21-000017
10-K,LOGITECH INTERNATIONAL S.A.,1032975,2022-05-18,0001032975-22-000012
10-K,LOGITECH INTERNATIONAL S.A.,1032975,2023-05-17,0001032975-23-000021
10-K,LOGITECH INTERNATIONAL S.A.,1032975,2024-05-16,0001032975-24-000023
10-K,LOGITECH INTERNATIONAL S.A.,1032975,2025-05-23,0001032975-25-000029
10-K,LOGITECH INTERNATIONAL S.A.,1032975,2026-05-21,0001032975-26-000021
10-K,LUMINEX CORP,1033905,2009-02-26,0001362310-09-002800
10-K,LUMINEX CORP,1033905,2010-02-25,0000950123-10-016925
10-K,LUMINEX CORP,1033905,2011-02-25,0001033905-11-000007
10-K,LUMINEX CORP,1033905,2012-02-28,0001033905-12-000008
10-K,LUMINEX CORP,1033905,2013-02-22,0001033905-13-000020
10-K,LUMINEX CORP,1033905,2014-02-26,0001033905-14-000011
10-K,LUMINEX CORP,1033905,2015-02-25,0001033905-15-000019
10-K,LUMINEX CORP,1033905,2016-02-25,0001033905-16-000128
10-K,LUMINEX CORP,1033905,2017-02-24,0001033905-17-000022
10-K,LUMINEX CORP,1033905,2018-02-26,0001033905-18-000014
10-K,LUMINEX CORP,1033905,2019-02-26,0001033905-19-000010
10-K,LUMINEX CORP,1033905,2020-02-27,0001033905-20-000015
10-K,LUMINEX CORP,1033905,2021-02-26,0001033905-21-000012
10-K,AUTOLIV INC,1034670,2009-02-24,0001157523-09-001524
10-K,AUTOLIV INC,1034670,2010-02-19,0001193125-10-035083
10-K,AUTOLIV INC,1034670,2011-02-23,0001193125-11-043338
10-K,AUTOLIV INC,1034670,2012-02-23,0001193125-12-074898
10-K,AUTOLIV INC,1034670,2013-02-22,0001193125-13-070928
10-K,AUTOLIV INC,1034670,2014-02-21,0001193125-14-061778
10-K,AUTOLIV INC,1034670,2015-02-19,0001193125-15-053479
10-K,AUTOLIV INC,1034670,2016-02-19,0001193125-16-469305
10-K,AUTOLIV INC,1034670,2017-02-23,0001193125-17-052888
10-K,AUTOLIV INC,1034670,2018-02-22,0001564590-18-002787
10-K,AUTOLIV INC,1034670,2019-02-21,0001564590-19-003571
10-K,AUTOLIV INC,1034670,2020-02-21,0001564590-20-005667
10-K,AUTOLIV INC,1034670,2021-02-19,0001564590-21-006803
10-K,AUTOLIV INC,1034670,2022-02-22,0000950170-22-001528
10-K,AUTOLIV INC,1034670,2023-02-16,0000950170-23-002977
10-K,AUTOLIV INC,1034670,2024-02-20,0000950170-24-016787
10-K,AUTOLIV INC,1034670,2025-02-20,0000950170-25-023852
10-K,AUTOLIV INC,1034670,2026-02-19,0001193125-26-058162
10-K,RIGEL PHARMACEUTICALS INC,1034842,2009-02-27,0001047469-09-001916
10-K,RIGEL PHARMACEUTICALS INC,1034842,2010-03-02,0001047469-10-001720
10-K,RIGEL PHARMACEUTICALS INC,1034842,2011-03-01,0001047469-11-001590
10-K,RIGEL PHARMACEUTICALS INC,1034842,2012-03-06,0001047469-12-002146
10-K,RIGEL PHARMACEUTICALS INC,1034842,2013-03-05,0001047469-13-002185
10-K,RIGEL PHARMACEUTICALS INC,1034842,2014-03-04,0001047469-14-001756
10-K,RIGEL PHARMACEUTICALS INC,1034842,2015-03-03,0001047469-15-001563
10-K,RIGEL PHARMACEUTICALS INC,1034842,2016-03-08,0001558370-16-003898
10-K,RIGEL PHARMACEUTICALS INC,1034842,2017-03-07,0001558370-17-001428
10-K,RIGEL PHARMACEUTICALS INC,1034842,2018-03-06,0001558370-18-001555
10-K,RIGEL PHARMACEUTICALS INC,1034842,2019-02-28,0001558370-19-001310
10-K,RIGEL PHARMACEUTICALS INC,1034842,2020-02-27,0001558370-20-001624
10-K,RIGEL PHARMACEUTICALS INC,1034842,2021-03-02,0001558370-21-002254
10-K,RIGEL PHARMACEUTICALS INC,1034842,2022-03-01,0001558370-22-002551
10-K,RIGEL PHARMACEUTICALS INC,1034842,2023-03-07,0001558370-23-003035
10-K,RIGEL PHARMACEUTICALS INC,1034842,2024-03-05,0001558370-24-002475
10-K,RIGEL PHARMACEUTICALS INC,1034842,2025-03-04,0001558370-25-002169
10-K,RIGEL PHARMACEUTICALS INC,1034842,2026-03-03,0001034842-26-000015
10-K,INTEST CORP,1036262,2009-07-10,0001036262-09-000035
10-K,INTEST CORP,1036262,2010-03-31,0001036262-10-000017
10-K,INTEST CORP,1036262,2011-03-31,0001036262-11-000021
10-K,INTEST CORP,1036262,2012-03-30,0001036262-12-000010
10-K,INTEST CORP,1036262,2013-03-29,0001036262-13-000014
10-K,INTEST CORP,1036262,2014-03-27,0001036262-14-000004
10-K,INTEST CORP,1036262,2015-03-26,0001036262-15-000004
10-K,INTEST CORP,1036262,2016-03-29,0001036262-16-000039
10-K,INTEST CORP,1036262,2017-03-27,0001036262-17-000016
10-K,INTEST CORP,1036262,2018-03-28,0001437749-18-005659
10-K,INTEST CORP,1036262,2019-03-26,0001437749-19-005715
10-K,INTEST CORP,1036262,2020-03-23,0001437749-20-005921
10-K,INTEST CORP,1036262,2021-03-23,0001437749-21-006901
10-K,INTEST CORP,1036262,2022-03-23,0001437749-22-006956
10-K,INTEST CORP,1036262,2023-03-22,0001437749-23-007539
10-K,INTEST CORP,1036262,2024-03-27,0001437749-24-009626
10-K,INTEST CORP,1036262,2025-03-13,0001437749-25-007520
10-K,INTEST CORP,1036262,2026-03-12,0001036262-26-000012
10-K,POLO RALPH LAUREN CORP,1037038,2009-05-27,0000950123-09-009558
10-K,POLO RALPH LAUREN CORP,1037038,2010-06-02,0000950123-10-055188
10-K,POLO RALPH LAUREN CORP,1037038,2011-05-26,0000950123-11-054456
10-K,RALPH LAUREN CORP,1037038,2012-05-24,0001193125-12-247066
10-K,RALPH LAUREN CORP,1037038,2013-05-23,0001037038-13-000009
10-K,RALPH LAUREN CORP,1037038,2014-05-15,0001037038-14-000006
10-K,RALPH LAUREN CORP,1037038,2015-05-15,0001037038-15-000006
10-K,RALPH LAUREN CORP,1037038,2016-05-19,0001037038-16-000019
10-K,RALPH LAUREN CORP,1037038,2017-05-18,0001037038-17-000004
10-K,RALPH LAUREN CORP,1037038,2018-05-23,0001037038-18-000007
10-K,RALPH LAUREN CORP,1037038,2019-05-16,0001037038-19-000005
10-K,RALPH LAUREN CORP,1037038,2020-05-27,0001037038-20-000014
10-K,RALPH LAUREN CORP,1037038,2021-05-20,0001037038-21-000022
10-K,RALPH LAUREN CORP,1037038,2022-05-24,0001037038-22-000014
10-K,RALPH LAUREN CORP,1037038,2023-05-25,0001037038-23-000015
10-K,RALPH LAUREN CORP,1037038,2024-05-23,0001037038-24-000014
10-K,RALPH LAUREN CORP,1037038,2025-05-22,0001037038-25-000011
10-K,RALPH LAUREN CORP,1037038,2026-05-21,0001628280-26-037074
10-K,SILICON LABORATORIES INC,1038074,2009-02-11,0001047469-09-000964
10-K,SILICON LABORATORIES INC,1038074,2010-02-10,0001047469-10-000705
10-K,SILICON LABORATORIES INC,1038074,2011-02-10,0001047469-11-000733
10-K,SILICON LABORATORIES INC,1038074,2012-02-15,0001047469-12-001075
10-K,SILICON LABORATORIES INC,1038074,2013-02-01,0001047469-13-000608
10-K,SILICON LABORATORIES INC,1038074,2014-01-31,0001047469-14-000500
10-K,SILICON LABORATORIES INC,1038074,2015-02-06,0001047469-15-000641
10-K,SILICON LABORATORIES INC,1038074,2016-02-05,0001047469-16-010039
10-K,SILICON LABORATORIES INC,1038074,2017-02-01,0001047469-17-000461
10-K,SILICON LABORATORIES INC,1038074,2018-01-31,0001047469-18-000522
10-K,SILICON LABORATORIES INC,1038074,2019-01-30,0001047469-19-000300
10-K,SILICON LABORATORIES INC.,1038074,2020-01-29,0001104659-20-007928
10-K,SILICON LABORATORIES INC.,1038074,2021-02-03,0001104659-21-011613
10-K,SILICON LABORATORIES INC.,1038074,2022-02-02,0001104659-22-010931
10-K,SILICON LABORATORIES INC.,1038074,2023-02-01,0001104659-23-009254
10-K,SILICON LABORATORIES INC.,1038074,2024-02-20,0001104659-24-025535
10-K,SILICON LABORATORIES INC.,1038074,2025-02-04,0001038074-25-000003
10-K,SILICON LABORATORIES INC.,1038074,2026-02-10,0001038074-26-000005
10-K,HESKA CORP,1038133,2009-03-16,0001104659-09-017873
10-K,HESKA CORP,1038133,2010-02-22,0000950123-10-015125
10-K,HESKA CORP,1038133,2011-03-18,0000950123-11-026926
10-K,HESKA CORP,1038133,2012-02-28,0001193125-12-085251
10-K,HESKA CORP,1038133,2013-03-15,0001193125-13-108014
10-K,HESKA CORP,1038133,2014-03-31,0001038133-14-000017
10-K,HESKA CORP,1038133,2015-03-25,0001038133-15-000051
10-K,HESKA CORP,1038133,2016-03-15,0001038133-16-000212
10-K,HESKA CORP,1038133,2017-03-06,0001038133-17-000018
10-K,HESKA CORP,1038133,2018-03-09,0001038133-18-000007
10-K,HESKA CORP,1038133,2019-03-07,0001038133-19-000015
10-K,HESKA CORP,1038133,2020-02-28,0001038133-20-000013
10-K,HESKA CORP,1038133,2021-02-26,0001038133-21-000011
10-K,HESKA CORP,1038133,2022-02-28,0001038133-22-000007
10-K,HESKA CORP,1038133,2023-02-28,0001038133-23-000007
10-K,PIONEER NATURAL RESOURCES CO,1038357,2009-02-25,0001038357-09-000008
10-K,PIONEER NATURAL RESOURCES CO,1038357,2010-02-26,0001193125-10-042964
10-K,PIONEER NATURAL RESOURCES CO,1038357,2011-02-25,0001193125-11-047441
10-K,PIONEER NATURAL RESOURCES CO,1038357,2012-02-29,0001193125-12-088998
10-K,PIONEER NATURAL RESOURCES CO,1038357,2013-02-13,0001038357-13-000009
10-K,PIONEER NATURAL RESOURCES CO,1038357,2014-02-27,0001038357-14-000022
10-K,PIONEER NATURAL RESOURCES CO,1038357,2015-02-19,0001038357-15-000010
10-K,PIONEER NATURAL RESOURCES CO,1038357,2016-02-19,0001038357-16-000101
10-K,PIONEER NATURAL RESOURCES CO,1038357,2017-02-17,0001038357-17-000012
10-K,PIONEER NATURAL RESOURCES CO,1038357,2018-02-20,0001038357-18-000015
10-K,PIONEER NATURAL RESOURCES CO,1038357,2019-02-26,0001038357-19-000010
10-K,PIONEER NATURAL RESOURCES CO,1038357,2020-02-24,0001038357-20-000009
10-K,PIONEER NATURAL RESOURCES CO,1038357,2021-03-01,0001038357-21-000016
10-K,PIONEER NATURAL RESOURCES CO,1038357,2022-02-22,0001038357-22-000039
10-K,PIONEER NATURAL RESOURCES CO,1038357,2023-02-23,0001038357-23-000039
10-K,PIONEER NATURAL RESOURCES CO,1038357,2024-02-22,0001038357-24-000020
10-K,SYNTEL INC,1040426,2009-03-12,0001193125-09-052104
10-K,SYNTEL INC,1040426,2010-03-15,0001193125-10-056977
10-K,SYNTEL INC,1040426,2011-03-03,0001193125-11-054945
10-K,SYNTEL INC,1040426,2012-02-27,0001193125-12-081686
10-K,SYNTEL INC,1040426,2013-02-28,0001193125-13-083913
10-K,SYNTEL INC,1040426,2014-02-28,0001193125-14-075902
10-K,SYNTEL INC,1040426,2015-02-27,0001193125-15-068604
10-K,SYNTEL INC,1040426,2016-02-26,0001193125-16-482419
10-K,SYNTEL INC,1040426,2017-03-02,0001193125-17-066104
10-K,SYNTEL INC,1040426,2018-02-26,0001193125-18-058590
10-K,AEHR TEST SYSTEMS,1040470,2009-09-02,0001040470-09-000043
10-K,AEHR TEST SYSTEMS,1040470,2010-08-27,0001040470-10-000031
10-K,AEHR TEST SYSTEMS,1040470,2011-08-26,0001040470-11-000044
10-K,AEHR TEST SYSTEMS,1040470,2012-08-28,0001354488-12-004623
10-K,AEHR TEST SYSTEMS,1040470,2013-08-28,0001354488-13-004932
10-K,AEHR TEST SYSTEMS,1040470,2014-08-28,0001354488-14-004435
10-K,AEHR TEST SYSTEMS,1040470,2015-08-31,0001354488-15-004120
10-K,AEHR TEST SYSTEMS,1040470,2016-08-29,0001654954-16-001861
10-K,AEHR TEST SYSTEMS,1040470,2017-08-29,0001654954-17-007962
10-K,AEHR TEST SYSTEMS,1040470,2018-08-28,0001654954-18-009628
10-K,AEHR TEST SYSTEMS,1040470,2019-08-28,0001654954-19-010095
10-K,AEHR TEST SYSTEMS,1040470,2020-08-28,0001654954-20-009618
10-K,AEHR TEST SYSTEMS,1040470,2021-08-27,0001654954-21-009505
10-K,AEHR TEST SYSTEMS,1040470,2022-08-26,0001654954-22-011877
10-K,AEHR TEST SYSTEMS,1040470,2023-08-28,0001654954-23-011271
10-K,AEHR TEST SYSTEMS,1040470,2024-07-30,0001654954-24-009642
10-K,AEHR TEST SYSTEMS,1040470,2025-07-28,0001654954-25-008553
10-K,AEHR TEST SYSTEMS,1040470,2026-07-27,0001654954-26-006919
10-K,CARRIZO OIL & GAS INC,1040593,2009-03-13,0000950129-09-000865
10-K,CARRIZO OIL & GAS INC,1040593,2010-03-16,0000950123-10-025265
10-K,CARRIZO OIL & GAS INC,1040593,2011-03-31,0001193125-11-085103
10-K,CARRIZO OIL & GAS INC,1040593,2012-02-29,0001193125-12-089501
10-K,CARRIZO OIL & GAS INC,1040593,2013-02-28,0001040593-13-000015
10-K,CARRIZO OIL & GAS INC,1040593,2014-03-03,0001040593-14-000022
10-K,CARRIZO OIL & GAS INC,1040593,2015-02-25,0001040593-15-000015
10-K,CARRIZO OIL & GAS INC,1040593,2016-02-22,0001040593-16-000132
10-K,CARRIZO OIL & GAS INC,1040593,2017-02-27,0001040593-17-000012
10-K,CARRIZO OIL & GAS INC,1040593,2018-02-28,0001040593-18-000017
10-K,CARRIZO OIL & GAS INC,1040593,2019-03-01,0001040593-19-000009
10-K,"Intelli Check Mobilisa, Inc",1040896,2009-03-31,0001144204-09-017316
10-K,"Intelli Check Mobilisa, Inc",1040896,2010-03-11,0001144204-10-012706
10-K,"Intellicheck Mobilisa, Inc.",1040896,2011-03-08,0001144204-11-013517
10-K,"Intellicheck Mobilisa, Inc.",1040896,2012-03-08,0001144204-12-013798
10-K,"Intellicheck Mobilisa, Inc.",1040896,2013-03-27,0001144204-13-017846
10-K,"Intellicheck Mobilisa, Inc.",1040896,2014-03-25,0001144204-14-017636
10-K,"Intellicheck Mobilisa, Inc.",1040896,2015-03-30,0001144204-15-019080
10-K,"Intellicheck Mobilisa, Inc.",1040896,2016-03-25,0001493152-16-008290
10-K,"Intellicheck Mobilisa, Inc.",1040896,2017-03-30,0001493152-17-003045
10-K,"Intellicheck, Inc.",1040896,2018-03-23,0001493152-18-003779
10-K,"Intellicheck, Inc.",1040896,2019-03-21,0001493152-19-003707
10-K,"Intellicheck, Inc.",1040896,2020-03-19,0001493152-20-004295
10-K,"Intellicheck, Inc.",1040896,2021-03-29,0001493152-21-007101
10-K,"Intellicheck, Inc.",1040896,2022-03-24,0001493152-22-007684
10-K,"Intellicheck, Inc.",1040896,2023-03-28,0001040896-23-000016
10-K,"Intellicheck, Inc.",1040896,2024-04-01,0001628280-24-013949
10-K,"Intellicheck, Inc.",1040896,2025-03-31,0001628280-25-015555
10-K,"Intellicheck, Inc.",1040896,2026-03-19,0001040896-26-000009
10-K,ROCKWELL MEDICAL TECHNOLOGIES INC,1041024,2009-03-16,0000950152-09-002684
10-K,ROCKWELL MEDICAL TECHNOLOGIES INC,1041024,2010-03-12,0000950123-10-024169
10-K,ROCKWELL MEDICAL TECHNOLOGIES INC,1041024,2011-03-07,0000950123-11-022695
10-K,ROCKWELL MEDICAL TECHNOLOGIES INC,1041024,2012-03-05,0001193125-12-096912
10-K,"ROCKWELL MEDICAL, INC.",1041024,2013-03-18,0001047469-13-002971
10-K,"ROCKWELL MEDICAL, INC.",1041024,2014-03-07,0001047469-14-001989
10-K,"ROCKWELL MEDICAL, INC.",1041024,2015-03-03,0001047469-15-001577
10-K,"ROCKWELL MEDICAL, INC.",1041024,2016-02-29,0001047469-16-010588
10-K,"ROCKWELL MEDICAL, INC.",1041024,2017-03-15,0001558370-17-001846
10-K,"ROCKWELL MEDICAL, INC.",1041024,2018-03-15,0001558370-18-002142
10-K,"ROCKWELL MEDICAL, INC.",1041024,2019-03-18,0001558370-19-002200
10-K,"ROCKWELL MEDICAL, INC.",1041024,2020-03-17,0001628280-20-003683
10-K,"ROCKWELL MEDICAL, INC.",1041024,2021-03-31,0001628280-21-006280
10-K,"ROCKWELL MEDICAL, INC.",1041024,2022-04-08,0001628280-22-008830
10-K,"ROCKWELL MEDICAL, INC.",1041024,2023-03-30,0001628280-23-009774
10-K,"ROCKWELL MEDICAL, INC.",1041024,2024-03-21,0001628280-24-012572
10-K,"ROCKWELL MEDICAL, INC.",1041024,2025-03-20,0001628280-25-013983
10-K,"ROCKWELL MEDICAL, INC.",1041024,2026-03-26,0001628280-26-021186
10-K,ATMI INC,1041577,2009-02-20,0001362310-09-002512
10-K,ATMI INC,1041577,2010-02-18,0000950123-10-014152
10-K,ATMI INC,1041577,2011-02-18,0000950123-11-015490
10-K,ATMI INC,1041577,2012-02-17,0001193125-12-067285
10-K,ATMI INC,1041577,2013-02-22,0001193125-13-071519
10-K,ATMI INC,1041577,2014-03-07,0001041577-14-000003
10-K,DOT HILL SYSTEMS CORP,1042783,2009-03-10,0001193125-09-048737
10-K,DOT HILL SYSTEMS CORP,1042783,2010-03-16,0001193125-10-058519
10-K,DOT HILL SYSTEMS CORP,1042783,2011-03-09,0001193125-11-060455
10-K,DOT HILL SYSTEMS CORP,1042783,2012-03-15,0001193125-12-117255
10-K,DOT HILL SYSTEMS CORP,1042783,2013-03-18,0001042783-13-000013
10-K,DOT HILL SYSTEMS CORP,1042783,2014-03-10,0001042783-14-000023
10-K,DOT HILL SYSTEMS CORP,1042783,2015-03-11,0001042783-15-000017
10-K,DRIL-QUIP INC,1042893,2009-02-27,0001193125-09-039868
10-K,DRIL-QUIP INC,1042893,2010-02-26,0001193125-10-041122
10-K,DRIL-QUIP INC,1042893,2011-02-28,0001193125-11-047940
10-K,DRIL-QUIP INC,1042893,2012-02-27,0001193125-12-078769
10-K,DRIL-QUIP INC,1042893,2013-02-28,0001193125-13-081240
10-K,DRIL-QUIP INC,1042893,2014-02-28,0001193125-14-073575
10-K,DRIL-QUIP INC,1042893,2015-02-27,0001193125-15-066987
10-K,DRIL-QUIP INC,1042893,2016-02-25,0001193125-16-476825
10-K,DRIL-QUIP INC,1042893,2017-02-28,0001042893-17-000004
10-K,DRIL-QUIP INC,1042893,2018-02-27,0001042893-18-000003
10-K,DRIL-QUIP INC,1042893,2019-02-27,0001042893-19-000003
10-K,DRIL-QUIP INC,1042893,2020-02-27,0001564590-20-007447
10-K,DRIL-QUIP INC,1042893,2021-02-25,0001564590-21-008917
10-K,DRIL-QUIP INC,1042893,2022-02-23,0000950170-22-001780
10-K,DRIL-QUIP INC,1042893,2023-03-01,0000950170-23-005506
10-K,DRIL-QUIP INC,1042893,2024-02-27,0000950170-24-020662
10-K,"Innovex International, Inc.",1042893,2025-03-03,0000950170-25-031003
10-K,"Innovex International, Inc.",1042893,2026-02-24,0001193125-26-067228
10-K,STONERIDGE INC,1043337,2009-03-16,0001144204-09-014239
10-K,STONERIDGE INC,1043337,2010-03-16,0001144204-10-013862
10-K,STONERIDGE INC,1043337,2011-02-25,0001144204-11-011167
10-K,STONERIDGE INC,1043337,2012-03-15,0001144204-12-015319
10-K,STONERIDGE INC,1043337,2013-03-08,0001144204-13-014041
10-K,STONERIDGE INC,1043337,2014-03-07,0001144204-14-014122
10-K,STONERIDGE INC,1043337,2015-03-13,0001144204-15-015961
10-K,STONERIDGE INC,1043337,2016-03-14,0001144204-16-087901
10-K,STONERIDGE INC,1043337,2017-03-02,0001144204-17-012328
10-K,STONERIDGE INC,1043337,2018-03-07,0001144204-18-013135
10-K,STONERIDGE INC,1043337,2019-02-28,0001558370-19-001215
10-K,STONERIDGE INC,1043337,2020-02-27,0001558370-20-001657
10-K,STONERIDGE INC,1043337,2021-02-24,0001558370-21-001646
10-K,STONERIDGE INC,1043337,2022-02-28,0001558370-22-002389
10-K,STONERIDGE INC,1043337,2023-03-02,0001043337-23-000013
10-K,STONERIDGE INC,1043337,2024-03-01,0001043337-24-000007
10-K,STONERIDGE INC,1043337,2025-03-03,0001043337-25-000012
10-K,STONERIDGE INC,1043337,2026-03-16,0001043337-26-000023
10-K,JUNIPER NETWORKS INC,1043604,2009-03-02,0000950134-09-004211
10-K,JUNIPER NETWORKS INC,1043604,2010-02-26,0000950123-10-018160
10-K,JUNIPER NETWORKS INC,1043604,2011-02-25,0001445305-11-000332
10-K,JUNIPER NETWORKS INC,1043604,2012-02-24,0001043604-12-000006
10-K,JUNIPER NETWORKS INC,1043604,2013-02-26,0001043604-13-000022
10-K,JUNIPER NETWORKS INC,1043604,2014-02-26,0001043604-14-000038
10-K,JUNIPER NETWORKS INC,1043604,2015-02-20,0001043604-15-000022
10-K,JUNIPER NETWORKS INC,1043604,2016-02-19,0001043604-16-000219
10-K,JUNIPER NETWORKS INC,1043604,2017-02-24,0001043604-17-000045
10-K,JUNIPER NETWORKS INC,1043604,2018-02-23,0001043604-18-000011
10-K,JUNIPER NETWORKS INC,1043604,2019-02-22,0001043604-19-000012
10-K,JUNIPER NETWORKS INC,1043604,2020-02-20,0001043604-20-000021
10-K,JUNIPER NETWORKS INC,1043604,2021-02-12,0001043604-21-000013
10-K,JUNIPER NETWORKS INC,1043604,2022-02-11,0001043604-22-000017
10-K,JUNIPER NETWORKS INC,1043604,2023-02-10,0001043604-23-000016
10-K,JUNIPER NETWORKS INC,1043604,2024-02-07,0001043604-24-000014
10-K,JUNIPER NETWORKS INC,1043604,2025-02-21,0001043604-25-000025
10-K,ACTIVE POWER INC,1044435,2009-03-03,0001193125-09-043691
10-K,ACTIVE POWER INC,1044435,2010-03-04,0001193125-10-047972
10-K,ACTIVE POWER INC,1044435,2011-03-02,0001140361-11-013125
10-K,ACTIVE POWER INC,1044435,2012-03-01,0001140361-12-012224
10-K,ACTIVE POWER INC,1044435,2013-03-04,0001140361-13-010418
10-K,ACTIVE POWER INC,1044435,2014-03-04,0001140361-14-010848
10-K,ACTIVE POWER INC,1044435,2015-02-27,0001140361-15-009371
10-K,ACTIVE POWER INC,1044435,2016-02-23,0001044435-16-000065
10-K,"P10 Industries, Inc.",1044435,2017-03-14,0001044435-17-000006
10-K,NVIDIA CORP,1045810,2009-03-13,0001045810-09-000013
10-K,NVIDIA CORP,1045810,2010-03-18,0001045810-10-000006
10-K,NVIDIA CORP,1045810,2011-03-16,0001045810-11-000015
10-K,NVIDIA CORP,1045810,2012-03-13,0001045810-12-000013
10-K,NVIDIA CORP,1045810,2013-03-12,0001045810-13-000008
10-K,NVIDIA CORP,1045810,2014-03-13,0001045810-14-000030
10-K,NVIDIA CORP,1045810,2015-03-12,0001045810-15-000036
10-K,NVIDIA CORP,1045810,2016-03-17,0001045810-16-000205
10-K,NVIDIA CORP,1045810,2017-03-01,0001045810-17-000027
10-K,NVIDIA CORP,1045810,2018-02-28,0001045810-18-000010
10-K,NVIDIA CORP,1045810,2019-02-21,0001045810-19-000023
10-K,NVIDIA CORP,1045810,2020-02-20,0001045810-20-000010
10-K,NVIDIA CORP,1045810,2021-02-26,0001045810-21-000010
10-K,NVIDIA CORP,1045810,2022-03-18,0001045810-22-000036
10-K,NVIDIA CORP,1045810,2023-02-24,0001045810-23-000017
10-K,NVIDIA CORP,1045810,2024-02-21,0001045810-24-000029
10-K,NVIDIA CORP,1045810,2025-02-26,0001045810-25-000023
10-K,NVIDIA CORP,1045810,2026-02-25,0001045810-26-000021
10-K,"REMY INTERNATIONAL, INC.",1046859,2013-02-27,0001046859-13-000047
10-K,"REMY INTERNATIONAL, INC.",1046859,2014-02-27,0001046859-14-000061
10-K,"REMY INTERNATIONAL, INC.",1046859,2015-03-02,0001046859-15-000048
10-K,AMKOR TECHNOLOGY INC,1047127,2009-02-24,0000950153-09-000153
10-K,AMKOR TECHNOLOGY INC,1047127,2010-02-24,0000950123-10-016426
10-K,AMKOR TECHNOLOGY INC,1047127,2011-02-24,0000950123-11-017901
10-K,AMKOR TECHNOLOGY INC,1047127,2012-02-24,0001445305-12-000428
10-K,AMKOR TECHNOLOGY INC,1047127,2013-03-08,0001047127-13-000007
10-K,AMKOR TECHNOLOGY INC,1047127,2014-02-28,0001047127-14-000006
10-K,AMKOR TECHNOLOGY INC,1047127,2015-02-19,0001047127-15-000010
10-K,"AMKOR TECHNOLOGY, INC.",1047127,2016-02-22,0001047127-16-000049
10-K,"AMKOR TECHNOLOGY, INC.",1047127,2017-02-24,0001047127-17-000011
10-K,"AMKOR TECHNOLOGY, INC.",1047127,2018-02-23,0001047127-18-000009
10-K,"AMKOR TECHNOLOGY, INC.",1047127,2019-02-22,0001047127-19-000007
10-K,"AMKOR TECHNOLOGY, INC.",1047127,2020-02-19,0001047127-20-000006
10-K,"AMKOR TECHNOLOGY, INC.",1047127,2021-02-19,0001047127-21-000010
10-K,"AMKOR TECHNOLOGY, INC.",1047127,2022-02-18,0001047127-22-000006
