kind,date,script,tier,width_R1,nominal,evidence,idea,width,width_raw
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/u56@10bps SCREEN 4bIS[AS165] = 0.0@0.1 (n=4),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/u56@10bps SIZE n>=25 = -0.25@0.75 (n=28),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/u56@25bps S0 IS-Sharpe argmax (control) = 0.0@0.1 (n=4),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/u56@25bps SCREEN 4bIS[AS165] = 0.0@0.1 (n=4),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/u56@25bps SIZE n>=25 = -0.25@0.75 (n=28),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-margin-column-instead-of-two_cloud,R3,,56.0,row-text:panel(u56),201 U56 SLEEVE ma=200 f=0.5 @10bps (best 4b pass of 180 real rows),38.442996742671006,56.0
PRICED,2026-09-05,2026-09-05_the-margin-column-instead-of-two_cloud,R3,,56.0,row-text:panel(u56),"201 U56 CAND-20 control, no overlay @10bps (the thing every 4b pass is measured against)",38.442996742671006,56.0
PRICED,2026-09-05,2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B,R2,,50.5,"N,n","198 rule 8 — every pick made on ≤2016-12-31, 2017–2026 read once, 11 cells; selectors and their matched nulls against RULES v1 and SPY",34.667345276872965,50.5
PRICED,2026-09-05,2026-09-05_audit-every-committed-null-for-a-salted-seed_C,R0,,,,"208 RULE 8: the salted seed priced as a decision, 200 seed regimes x 6 cells",,
PRICED,2026-09-05,2026-09-05_is-the-conditional-sleeve-anything-at-all_B,R2,,20.0,n,"190 RULE 8: S1 IS-argmax sleeve, assets GIVEN (12 cells, 2017–2026 read once)",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_is-the-conditional-sleeve-anything-at-all_B,R2,,20.0,n,"190 RULE 8: S5 IS-argmax SUBSTITUTE, assets CHOSEN (the decisive arm)",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C,R1,98.0,,breadth,"209 RULE 8 floor selector, 6 cells, paired vs IS-Sharpe argmax (all 6 k reported)",98.0,98.0
PRICED,2026-09-05,2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C,R1,98.0,,breadth,"209 by-product **KEEP-CANDIDATE (memo'd, NOT proposed)** — broad top-25 by 6m return among eligible, EQW, g=0.75, weekly, 10 bps, selected OOS by the `n>=25` floor",98.0,98.0
PRICED,2026-09-05,2026-09-05_how-many-draws-does-clause-11b-need_cloud,R0,,,,"207 rule 8 — clause read on ≤2016-12-31 ONLY, 2017-2026 read ONCE, 18 cells (3 panels x 3 families x 2 rungs), do-nothing + IS-argmax + clause-gated at EVERY K and BOTH statistics",,
PRICED,2026-09-05,2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud,R2,,84.0,n,"189 rule 8 — every pick made on ≤2016-12-31, 2017-2026 read ONCE; mean OOS level per arm pooled over the five dials, both corpora",57.66449511400651,84.0
PRICED,2026-09-05,2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud,R2,,84.0,n,"189 both KEEP paths over all 6048 ladder rows (5 dials x 36 points x 168 books, 4a vs each parent's RULES v1, 4b vs SPY)",57.66449511400651,84.0
PRICED,2026-09-05,2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B,R2,,53.0,n,"[MAB] 189 headline — MODE-SHARPE-LOO minus SEL-SHARPE, paired over 53 books, OOS Sharpe, 5 dials",36.38355048859935,53.0
PRICED,2026-09-05,2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B,R2,,53.0,n,"[MAB] 189 deviation decomposition — agreeing books contribute EXACTLY 0, so the gap is entirely the off-mode picks (d = mode minus selector)",36.38355048859935,53.0
PRICED,2026-09-05,2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B,R2,,53.0,n,"[MAB] 189 rule 8 walk-forward — every arm chose on <=2016-12-31 only, 2017-2026 read ONCE; pooled over the 5 dials x 53 books",36.38355048859935,53.0
PRICED,2026-09-05,2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C,R2,,53.0,n,"218 the leverage control — financing charged daily on (gross-1), nominal gross (a LOWER bound)",36.38355048859935,53.0
PRICED,2026-09-05,2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C,R2,,53.0,n,"[UNRESOLVED] 218 what the extension costs out of sample (paired over 53 books, SEL-EXT minus SEL-TRUNC)",36.38355048859935,53.0
PRICED,2026-09-05,2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C,R2,,53.0,n,"[MAB] 218 rule 8 walk-forward — every arm chose on <=2016-12-31 only, 2017-2026 read ONCE; pooled over 3 dials x 53 books",36.38355048859935,53.0
PRICED,2026-09-05,2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud,R2,,252.0,n,"[POOLED] 217 MODE-LOO minus SEL-SHARPE on the two LIVE dials (N, CADENCE), OOS Sharpe, paired over books",172.7037746694769,252.0
PRICED,2026-09-05,2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud,R2,,252.0,n,217 rule 8 walk-forward at 5/10/15/20/25 bps (chose on <=2016-12-31 only; 2017-2026 read once),172.7037746694769,252.0
PRICED,2026-09-05,2026-09-05_clause-11b-draw-count-by-enumeration_cloud,R0,,,,"207-ENUM RULE 8: the clause as a gate, 18 cells x 200 draw regimes x 4 draw counts x 2 forms",,
PRICED,2026-09-05,2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud,R1,24.0,,n_names,"188 M minus 6W paired over books at 0 / 10 / 25 bps (cost axis DERIVED exactly, same book bar-for-bar)",24.0,24.0
PRICED,2026-09-05,2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud,R1,24.0,,n_names,188 rule 8 walk-forward + both KEEP paths on all 805 ladder rows (chose on <=2016-12-31; 2017-2026 read once),24.0,24.0
PRICED,2026-09-06,2026-09-06_can-a-panel-property-choose-the-cadence_cloud,R1,24.0,,n_names,"188-SEL RULE 8: property-as-selector vs the written-down constant, 115 books",24.0,24.0
PRICED,2026-09-06,2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B,R2,,41.0,n,"187 cadence ladder EXTENDED past 6W (13 points D..2Q, 115 books, 1495 runs; 7 shared points reproduce idea 175's ladder.csv on all 805 rows at **7.105e-15**, 0 verdict mismatches)",39.812513572204125,41.0
PRICED,2026-09-06,2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B,R2,,41.0,n,"187 POST-HOC phase control (labelled): cadence held FIXED, block phase swept, same 115 books",39.812513572204125,41.0
PRICED,2026-09-06,2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B,R2,,41.0,n,"187 RULE 8 walk-forward — cadence SELECTOR on the 13-point ladder (chose on <=2016-12-31, 2017-2026 read once)",39.812513572204125,41.0
PRICED,2026-09-06,2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B,R2,,41.0,n,"187 both KEEP paths on all 1495 ladder rows (PROTOCOL 4a and 4b, exactly)",39.812513572204125,41.0
PRICED,2026-09-06,2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud,R0,,,,"220 PHASE AUDIT of every recoverable cadence claim — 4 corpora (ideas 175/188 115 books x 7 pts; 171 53 books; 173 18 cells; 101 8 cells), 7 750 unit x cadence x phase rows; reprod",,
PRICED,2026-09-06,2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud,R0,,,,"220 the headline claims individually (corpus A, phase-0 gap -> phase-averaged gap)",,
PRICED,2026-09-06,2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud,R0,,,,"220 RULE 8 walk-forward — cadence AND phase chosen on <=2016-12-31, 2017-2026 read once, 115 books",,
PRICED,2026-09-06,2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud,R0,,,,"220 both KEEP paths on all 6 670 corpus-A rows (PROTOCOL 4a and 4b, exactly)",,
PRICED,2026-09-06,2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud,R1,146.0,,n_names,"[INTERVAL] 185 the substitution table — PRICE/NEG vs legs (a) FROZEN, (b) DVOL and the leak-free analogue DDTR; idea 181's grid reproduces on **604/604 rows at 4.441e-16**",146.0,146.0
PRICED,2026-09-06,2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud,R1,146.0,,n_names,"185 the leak IC — Spearman(key rank at t, realised forward total return t->T) against each key's own dSharpe",146.0,146.0
PRICED,2026-09-06,2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud,R1,146.0,,n_names,"185 the SURVIVORSHIP horn — small panel split into terciles of each NAME'S full-sample max drawdown (oracle-conditioned cohort, declared: diagnostic, never a book)",146.0,146.0
PRICED,2026-09-06,2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud,R1,146.0,,n_names,"185 RULE 8 walk-forward (4 cells, key/dir/m chosen on <=2016-12-31, 2017-2026 read once) + both KEEP paths on 748 arms",146.0,146.0
PRICED,2026-09-06,2026-09-06_re-read-every-published-clause-on-the-signed-statistic_C,R2,,180.0,n,"211 RULE 8: clause-as-gate under both statistics, 54 cells (O 18 + T 36)",123.35983904962636,180.0
PRICED,2026-09-06,2026-09-06_the-anchor-position-column_B,R2,,10593.0,n,"[INTERVAL] 183 RULE 8 walk-forward, 9 fresh (panel x dial) ladders, params on <=2016-12-31, 2017-2026 read once",4086.190874050648,10593.0
PRICED,2026-09-06,2026-09-06_the-anchor-position-column_B,R2,,10593.0,n,"183 FRESH SWEEP: 3 panels x 3 dials x K, 75 backtests, 10 bps, t+1 — where RULES v1's own incumbents sit",4086.190874050648,10593.0
PRICED,2026-09-06,2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C,R2,,37.0,n,222 Q1 the phase-averaged ladder (115 books x 13 points x all k phases = 6785 runs),35.928365906623235,37.0
PRICED,2026-09-06,2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C,R2,,37.0,n,"222 RULE 8: fitted selector minus best constant, 115 books, OOS 2017- read once",35.928365906623235,37.0
PRICED,2026-09-06,2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud,R1,24.0,,n_names,"221 PHASE SENSITIVITY as a book property: 115 books x 6 cadences x their phases, 3680 runs, controls [c] 2300 rows vs idea 187 at 2.220e-16 and [d] 805 rows vs idea 76 at 5.684e-14",24.0,24.0
PRICED,2026-09-06,2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud,R1,24.0,,n_names,221 T2 PREDICTION — the idea's mechanism is REVERSED in sign within every family,24.0,24.0
PRICED,2026-09-06,2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud,R1,24.0,,n_names,"221 T3 SCREENABILITY, IS-only median split (no future information) — the only test that could have written a PROTOCOL clause",24.0,24.0
PRICED,2026-09-06,2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud,R1,24.0,,n_names,"221 T5 (POST-HOC, labelled) MECHANISM — phase is a panel-DATE shock common to every book, not a book trait",24.0,24.0
PRICED,2026-09-06,2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud,R1,24.0,,n_names,"221 RULE 8 walk-forward, params on <=2016-12-31, 2017-2026 read once, 115 books",24.0,24.0
PRICED,2026-09-06,2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud,R1,24.0,,n_names,"221 KEEP paths on all 3680 (book, cadence, phase) rows",24.0,24.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud,R3,,20.0,row-text:size,"182 R6 top-20 EW g=0.75 MONTHLY (pre-registered, NOTHING tuned) on u56 @10bps t+1 — controls [b] 1.735e-17, [e] 0.000e+00, [c] reproduces idea 173's grid.csv on all 11 columns at 4",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud,R0,,,,"182 the full audit grid: 3 panels x 3 cost rungs (5/10/25) x 3 execution lags (t+1 / t+5 = 1 trading wk / t+7 = 1 calendar wk), 27 cells",,
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud,R0,,,,182 the binding bar is the DRAWDOWN CAP in all 27 cells,,
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud,R0,,,,"182 IDEA 53 COMPOSITION DRAWS: drop 5 and 10 names at random, 200 draws each, seed 182, t+1",,
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud,R0,,,,"182 RULE 8 walk-forward on the R6 cadence ladder D/W/M/Q, params on <=2016-12-31, OOS 2017-2026 read once",,
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud,R3,,56.0,row-text:panel(u56),182 cross-panel rule-8 control (the same ladder off u56),38.442996742671006,56.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @5bps fill-1 (t+1, PROTOCOL rule 2)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @10bps fill-1 (t+1, PROTOCOL rule 2)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @25bps fill-1 (t+1, PROTOCOL rule 2)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @5bps fill-5 (1 trading wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @10bps fill-5 (1 trading wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @25bps fill-5 (1 trading wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @5bps fill-7 (1 calendar wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @10bps fill-7 (1 calendar wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @25bps fill-7 (1 calendar wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @5bps stale-5 (1 trading wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @10bps stale-5 (1 trading wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @25bps stale-5 (1 trading wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @5bps stale-7 (1 calendar wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @10bps stale-7 (1 calendar wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — u56 @25bps stale-7 (1 calendar wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @5bps fill-1 (t+1, PROTOCOL rule 2)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @10bps fill-1 (t+1, PROTOCOL rule 2)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @25bps fill-1 (t+1, PROTOCOL rule 2)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @5bps fill-5 (1 trading wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @10bps fill-5 (1 trading wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @25bps fill-5 (1 trading wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @5bps fill-7 (1 calendar wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @10bps fill-7 (1 calendar wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @25bps fill-7 (1 calendar wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @5bps stale-5 (1 trading wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @10bps stale-5 (1 trading wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @25bps stale-5 (1 trading wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @5bps stale-7 (1 calendar wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @10bps stale-7 (1 calendar wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — broad @25bps stale-7 (1 calendar wk, STALE SIGNAL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — small @5bps fill-1 (t+1, PROTOCOL rule 2)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — small @10bps fill-1 (t+1, PROTOCOL rule 2)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — small @25bps fill-1 (t+1, PROTOCOL rule 2)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — small @5bps fill-5 (1 trading wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — small @10bps fill-5 (1 trading wk, delayed FILL)",19.686210640608035,20.0
PRICED,2026-09-06,2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B,R3,,20.0,row-text:size,"182B R6 top20 g=0.75 MONTHLY (frozen, 0 free params) — small @25bps fill-5 (1 trading wk, delayed FILL)",19.686210640608035,20.0
