panel,excision,window,popn,proxy,n,dd_pass,beta_pass,agree,TP,FP,FN,TN,beta_star,best_agree,spearman,n_pairs,n_disagree,pair_disagree,max_dMaxDD_in_pair
SMALLRAW,NONE,IS,DDSUB,SPYDD,112,56,82,0.7678571428571429,56,26,0,30,0.35530928198216366,0.9464285714285714,-0.8674783316913015,319,36,0.11285266457680251,0.13964255112979773
SMALLRAW,NONE,IS,DDSUB,SPYDD10,112,56,86,0.7321428571428571,56,30,0,26,0.3718751298366799,0.9553571428571429,-0.8285444132532944,323,25,0.07739938080495357,0.1721751140426555
SMALLRAW,NONE,IS,DDSUB,DDWIN,112,56,91,0.6875,56,35,0,21,0.37002093587670754,0.9285714285714286,-0.8691730822153992,445,39,0.08764044943820225,0.10348619451950802
SMALLRAW,NONE,OOS,ALL,FULL,112,61,98,0.6696428571428571,61,37,0,14,0.3393997521285691,0.9017857142857143,-0.8355961433714325,349,80,0.22922636103151864,0.34113601077864075
SMALLRAW,NONE,OOS,ALL,DOWN,112,61,99,0.6607142857142857,61,38,0,13,0.35920443685909453,0.9196428571428571,-0.8016114541416557,375,76,0.20266666666666666,0.36898240067421884
SMALLRAW,NONE,OOS,ALL,ROLL,112,61,92,0.7232142857142857,61,31,0,20,0.3436470153242942,0.9017857142857143,-0.8176969408841468,310,60,0.1935483870967742,0.36898240067421884
SMALLRAW,NONE,OOS,ALL,MAXROLL,112,61,53,0.8035714285714286,46,7,15,44,0.5550681358186255,0.8482142857142857,-0.8761925155018245,300,53,0.17666666666666667,0.19166097838344998
SMALLRAW,NONE,OOS,ALL,EWMA,112,61,92,0.7232142857142857,61,31,0,20,0.34532527046874484,0.9017857142857143,-0.8275517474167287,337,66,0.19584569732937684,0.34113601077864075
SMALLRAW,NONE,OOS,ALL,SEMI,112,61,98,0.6696428571428571,61,37,0,14,0.3480830603291183,0.9017857142857143,-0.8374160651328261,337,74,0.2195845697329377,0.33921703327038943
SMALLRAW,NONE,OOS,ALL,TAIL10,112,61,97,0.6785714285714286,61,36,0,15,0.27888411198717533,0.875,-0.7014602197464754,390,94,0.24102564102564103,0.37933087309698843
SMALLRAW,NONE,OOS,ALL,HIVOL,112,61,100,0.6517857142857143,61,39,0,12,0.3016734337327102,0.8928571428571429,-0.7466122223196384,424,109,0.25707547169811323,0.37933087309698843
SMALLRAW,NONE,OOS,ALL,SPYDD,112,61,98,0.6696428571428571,61,37,0,14,0.3133155303870007,0.8839285714285714,-0.7193547158673125,511,132,0.2583170254403131,0.37933087309698843
SMALLRAW,NONE,OOS,ALL,SPYDD10,112,61,101,0.6428571428571429,61,40,0,11,0.29778637763924576,0.8928571428571429,-0.7468258281601775,442,121,0.2737556561085973,0.37933087309698843
SMALLRAW,NONE,OOS,ALL,DDWIN,112,61,88,0.7589285714285714,61,27,0,24,0.3826955152221982,0.9017857142857143,-0.7782644181393426,438,58,0.1324200913242009,0.34113601077864075
SMALLRAW,NONE,OOS,DDSUB,FULL,112,61,98,0.6696428571428571,61,37,0,14,0.3393997521285691,0.9017857142857143,-0.8355961433714325,349,80,0.22922636103151864,0.34113601077864075
SMALLRAW,NONE,OOS,DDSUB,DOWN,112,61,99,0.6607142857142857,61,38,0,13,0.35920443685909453,0.9196428571428571,-0.8016114541416557,375,76,0.20266666666666666,0.36898240067421884
SMALLRAW,NONE,OOS,DDSUB,ROLL,112,61,92,0.7232142857142857,61,31,0,20,0.3436470153242942,0.9017857142857143,-0.8176969408841468,310,60,0.1935483870967742,0.36898240067421884
SMALLRAW,NONE,OOS,DDSUB,MAXROLL,112,61,53,0.8035714285714286,46,7,15,44,0.5550681358186255,0.8482142857142857,-0.8761925155018245,300,53,0.17666666666666667,0.19166097838344998
SMALLRAW,NONE,OOS,DDSUB,EWMA,112,61,92,0.7232142857142857,61,31,0,20,0.34532527046874484,0.9017857142857143,-0.8275517474167287,337,66,0.19584569732937684,0.34113601077864075
SMALLRAW,NONE,OOS,DDSUB,SEMI,112,61,98,0.6696428571428571,61,37,0,14,0.3480830603291183,0.9017857142857143,-0.8374160651328261,337,74,0.2195845697329377,0.33921703327038943
SMALLRAW,NONE,OOS,DDSUB,TAIL10,112,61,97,0.6785714285714286,61,36,0,15,0.27888411198717533,0.875,-0.7014602197464754,390,94,0.24102564102564103,0.37933087309698843
SMALLRAW,NONE,OOS,DDSUB,HIVOL,112,61,100,0.6517857142857143,61,39,0,12,0.3016734337327102,0.8928571428571429,-0.7466122223196384,424,109,0.25707547169811323,0.37933087309698843
SMALLRAW,NONE,OOS,DDSUB,SPYDD,112,61,98,0.6696428571428571,61,37,0,14,0.3133155303870007,0.8839285714285714,-0.7193547158673125,511,132,0.2583170254403131,0.37933087309698843
SMALLRAW,NONE,OOS,DDSUB,SPYDD10,112,61,101,0.6428571428571429,61,40,0,11,0.29778637763924576,0.8928571428571429,-0.7468258281601775,442,121,0.2737556561085973,0.37933087309698843
SMALLRAW,NONE,OOS,DDSUB,DDWIN,112,61,88,0.7589285714285714,61,27,0,24,0.3826955152221982,0.9017857142857143,-0.7782644181393426,438,58,0.1324200913242009,0.34113601077864075
